chf | 2021-03-16 | 4.1521 | 17.03.2021 00:22:13
chf | 2021-03-16 | 4.1521 | 17.03.2021 00:22:43
chf | 2021-03-16 | 4.1521 | 17.03.2021 00:23:13
chf | 2021-03-17 | 4.1754 | 17.03.2021 13:23:57
chf | 2021-03-17 | 4.1754 | 17.03.2021 13:24:00
chf | 2021-03-17 | 4.1754 | 17.03.2021 13:24:30
chf | 2021-06-04 | 4.0838 | 07.06.2021 10:17:12
chf | 2021-06-04 | 4.0838 | 07.06.2021 10:17:36
